"","nmfs_original_species","stock_assessment_species_name","stock_assessment_species_location","stockid","source","stock","rgn_name","rgn_id","year","assessment","assesment_sum_5yr","adeq_assessed"
"241","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2011,0,1,1
"242","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2012,1,2,1
"243","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2013,0,1,1
"244","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2014,0,1,1
"245","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2015,1,2,1
"246","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2016,0,2,1
"247","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Mid-Atlantic Bight",4,2017,1,2,1
"248","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2005,1,3,1
"249","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2006,0,3,1
"250","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2007,0,2,1
"251","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2008,1,3,1
"252","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2009,0,2,1
"253","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2010,0,1,1
"254","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2011,0,1,1
"255","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2012,1,2,1
"256","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2013,0,1,1
"257","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2014,0,1,1
"258","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2015,1,2,1
"259","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2016,0,2,1
"260","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-North",7,2017,1,2,1
"261","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2005,1,3,1
"262","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2006,0,3,1
"263","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2007,0,2,1
"264","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2008,1,3,1
"265","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2009,0,2,1
"266","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2010,0,1,1
"267","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2011,0,1,1
"268","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2012,1,2,1
"269","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2013,0,1,1
"270","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2014,0,1,1
"271","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2015,1,2,1
"272","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2016,0,2,1
"273","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Massachusetts-South",8,2017,1,2,1
"274","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2005,1,3,1
"275","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2006,0,3,1
"276","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2007,0,2,1
"277","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2008,1,3,1
"278","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2009,0,2,1
"279","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2010,0,1,1
"280","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2011,0,1,1
"281","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2012,1,2,1
"282","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2013,0,1,1
"283","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2014,0,1,1
"284","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2015,1,2,1
"285","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2016,0,2,1
"286","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","New York",10,2017,1,2,1
"287","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2005,1,3,1
"288","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2006,0,3,1
"289","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2007,0,2,1
"290","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2008,1,3,1
"291","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2009,0,2,1
"292","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2010,0,1,1
"293","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2011,0,1,1
"294","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2012,1,2,1
"295","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2013,0,1,1
"296","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2014,0,1,1
"297","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2015,1,2,1
"298","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2016,0,2,1
"299","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Rhode Island",11,2017,1,2,1
"300","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2005,1,3,1
"301","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2006,0,3,1
"302","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2007,0,2,1
"303","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2008,1,3,1
"304","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2009,0,2,1
"305","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2010,0,1,1
"306","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2011,0,1,1
"307","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2012,1,2,1
"308","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2013,0,1,1
"309","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2014,0,1,1
"310","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2015,1,2,1
"311","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2016,0,2,1
"312","HADDOCK","haddock","Georges Bank","HADGBW","NMFS","GB Haddock West","Northeast",12,2017,1,2,1
"313","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2005,1,1,1
"314","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2006,0,1,1
"315","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2007,0,1,1
"316","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2008,1,2,1
"317","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2009,0,2,1
"318","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2010,0,1,1
"319","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2011,0,1,1
"320","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2012,1,2,1
"321","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2013,0,1,1
"322","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2014,1,2,1
"323","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2015,1,3,1
"324","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2016,0,3,1
"325","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Gulf of Maine",3,2017,1,3,1
"326","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2005,1,4,1
"327","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2006,0,3,1
"328","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2007,0,2,1
"329","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2008,1,3,1
"330","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2009,0,2,1
"331","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2010,0,1,1
"332","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2011,0,1,1
"333","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2012,1,2,1
"334","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2013,0,1,1
"335","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2014,1,2,1
"336","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2015,1,3,1
"337","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2016,0,3,1
"338","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Maine",6,2017,1,3,1
"339","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2005,1,4,1
"340","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2006,0,3,1
"341","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2007,0,2,1
"342","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2008,1,3,1
"343","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2009,0,2,1
"344","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2010,0,1,1
"345","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2011,0,1,1
"346","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2012,1,2,1
"347","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2013,0,1,1
"348","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2014,1,2,1
"349","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2015,1,3,1
"350","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2016,0,3,1
"351","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Massachusetts-North",7,2017,1,3,1
"352","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2005,1,4,1
"353","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2006,0,3,1
"354","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2007,0,2,1
"355","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2008,1,3,1
"356","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2009,0,2,1
"357","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2010,0,1,1
"358","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2011,0,1,1
"359","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2012,1,2,1
"360","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2013,0,1,1
"361","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2014,1,2,1
"362","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2015,1,3,1
"363","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2016,0,3,1
"364","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","New Hampshire",9,2017,1,3,1
"365","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2005,1,4,1
"366","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2006,0,3,1
"367","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2007,0,2,1
"368","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2008,1,3,1
"369","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2009,0,2,1
"370","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2010,0,1,1
"371","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2011,0,1,1
"372","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2012,1,2,1
"373","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2013,0,1,1
"374","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2014,1,2,1
"375","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2015,1,3,1
"376","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2016,0,3,1
"377","HADDOCK","haddock","Gulf of Maine","HADGM","NMFS","GOM Haddock","Northeast",12,2017,1,3,1
"378","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2005,1,1,1
"379","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2006,0,1,1
"380","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2007,0,1,1
"381","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2008,1,2,1
"382","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2009,0,2,1
"383","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2010,0,1,1
"384","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2011,0,1,1
"385","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2012,1,2,1
"386","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2013,0,1,1
"387","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2014,0,1,1
"388","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2015,1,2,1
"389","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2016,0,2,1
"390","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Offshore",1,2017,1,2,1
"391","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2005,1,3,1
"392","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2006,0,3,1
"393","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2007,0,2,1
"394","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2008,1,3,1
"395","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2009,0,2,1
"396","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2010,0,1,1
"397","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2011,0,1,1
"398","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2012,1,2,1
"399","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2013,0,1,1
"400","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2014,0,1,1
"401","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2015,1,2,1
"402","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2016,0,2,1
"403","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Georges Bank",2,2017,1,2,1
"404","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2005,1,3,1
"405","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2006,0,3,1
"406","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2007,0,2,1
"407","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2008,1,3,1
"408","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2009,0,2,1
"409","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2010,0,1,1
"410","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2011,0,1,1
"411","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2012,1,2,1
"412","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2013,0,1,1
"413","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2014,0,1,1
"414","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2015,1,2,1
"415","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2016,0,2,1
"416","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Gulf of Maine",3,2017,1,2,1
"417","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2005,1,3,1
"418","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2006,0,3,1
"419","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2007,0,2,1
"420","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2008,1,3,1
"421","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2009,0,2,1
"422","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2010,0,1,1
"423","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2011,0,1,1
"424","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2012,1,2,1
"425","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2013,0,1,1
"426","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2014,0,1,1
"427","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2015,1,2,1
"428","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2016,0,2,1
"429","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Mid-Atlantic Bight",4,2017,1,2,1
"430","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Connecticut",5,2005,1,3,1
"431","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Connecticut",5,2006,0,3,1
"432","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Connecticut",5,2007,0,2,1
"433","OCEAN POUT","ocean pout","Northwestern Atlantic Coast","OPTGMMA","NMFS","Ocean Pout","Connecticut",5,2008,1,3,1
