SITE_ID,LON_DD,LAT_DD,ALBERS_X,ALBERS_Y,PSTL_CODE,EPA_REG,NCA_REGION,SAMPYEAR,ESTUARY,STATUS_ALL,WGT_56_CAT,WGT_NCA_56,WGT_91_CAT,WGT_NCA_91,CHG_PERIOD,CH9156_USE,CH9156_WGT,NCCA_SQI_STATUS
CA99-0005,-124.25803,40.7033,,,CA,EPA_REG_9,West_Coast,1999,Humboldt Bay Estuary,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0006,-123.0279,38.28716,,,CA,EPA_REG_9,West_Coast,1999,Tomales Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0007,-123.01188,38.26345,,,CA,EPA_REG_9,West_Coast,1999,Tomales Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0008,-122.97785,38.24936,,,CA,EPA_REG_9,West_Coast,1999,Tomales Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0009,-122.8482,38.1039,,,CA,EPA_REG_9,West_Coast,1999,Tomales Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0010,-122.91698,38.01526,,,CA,EPA_REG_9,West_Coast,1999,Drakes Estero,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0011,-122.90973,38.00633,,,CA,EPA_REG_9,West_Coast,1999,Drakes Estero,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0012,-122.87265,38.00643,,,CA,EPA_REG_9,West_Coast,1999,Drakes Estero,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0013,-122.86533,38.00233,,,CA,EPA_REG_9,West_Coast,1999,Drakes Estero,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Exclude,0,
CA99-0033,-118.25158,33.74215,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0036,-118.25565,33.72998,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0038,-118.21385,33.72405,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0039,-118.23271,33.71946,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0047,-117.21473,32.7267,,,CA,EPA_REG_9,West_Coast,1999,San Diego Estuary,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0048,-117.17953,32.72638,,,CA,EPA_REG_9,West_Coast,1999,San Diego Estuary,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0049,-117.12895,32.65055,,,CA,EPA_REG_9,West_Coast,1999,San Diego Estuary,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0050,-117.13806,32.63861,,,CA,EPA_REG_9,West_Coast,1999,San Diego Estuary,Target_Sampled,,0,CA_99_01,5.185217773,Period_1999_2001,Include,5.497271183,
CA99-0001,-124.11808,41.16155,,,CA,EPA_REG_9,West_Coast,1999,Big Lagoon Estuary (North),Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0014,-122.01945,36.96138,,,CA,EPA_REG_9,West_Coast,1999,Monterey Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Exclude,0,
CA99-0016,-121.84518,36.63283,,,CA,EPA_REG_9,West_Coast,1999,Monterey Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Exclude,0,
CA99-0017,-121.85318,36.62781,,,CA,EPA_REG_9,West_Coast,1999,Monterey Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Exclude,0,
CA99-0018,-121.92953,36.53746,,,CA,EPA_REG_9,West_Coast,1999,Carmel Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Exclude,0,
CA99-0020,-120.84708,35.34553,,,CA,EPA_REG_9,West_Coast,1999,Morro Estuary,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0021,-120.85755,35.31785,,,CA,EPA_REG_9,West_Coast,1999,Morro Estuary,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0022,-120.73695,35.17083,,,CA,EPA_REG_9,West_Coast,1999,San Luis Obispo Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Exclude,0,
CA99-0023,-120.72471,35.17325,,,CA,EPA_REG_9,West_Coast,1999,San Luis Obispo Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Exclude,0,
CA99-0034,-118.15365,33.75498,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0035,-118.17695,33.7413,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0037,-118.13995,33.74335,,,CA,EPA_REG_9,West_Coast,1999,San Pedro Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0044,-117.21016,32.77191,,,CA,EPA_REG_9,West_Coast,1999,Mission Bay,Target_Sampled,,0,CA_99_02,2.598518003,Period_1999_2001,Include,2.731431735,
CA99-0015,-121.80115,36.85918,,,CA,EPA_REG_9,West_Coast,1999,Pajaro River,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0025,-120.59653,34.69208,,,CA,EPA_REG_9,West_Coast,1999,Santa Ynez River,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0026,-119.69281,34.40715,,,CA,EPA_REG_9,West_Coast,1999,Santa Barbara Harbor,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0028,-119.22981,34.18013,,,CA,EPA_REG_9,West_Coast,1999,Channel Islands Harbor,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0029,-119.2273,34.16666,,,CA,EPA_REG_9,West_Coast,1999,Channel Islands Harbor,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0030,-119.07923,34.09695,,,CA,EPA_REG_9,West_Coast,1999,Mugu Lagoon Estuary,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0031,-118.39488,33.84355,,,CA,EPA_REG_9,West_Coast,1999,King Harbor,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0032,-118.242,33.7767,,,CA,EPA_REG_9,West_Coast,1999,Cerritos Channel - LA Harbor,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0040,-117.7016,33.46121,,,CA,EPA_REG_9,West_Coast,1999,Dana Pt Harbor,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0041,-117.41151,33.23355,,,CA,EPA_REG_9,West_Coast,1999,Santa Margarita River,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0042,-117.34168,33.1447,,,CA,EPA_REG_9,West_Coast,1999,Agua Hedionda Lagoon,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0043,-117.33896,33.14303,,,CA,EPA_REG_9,West_Coast,1999,Agua Hedionda Lagoon,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0045,-117.24833,32.75481,,,CA,EPA_REG_9,West_Coast,1999,San Diego River,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0046,-117.2191,32.7585,,,CA,EPA_REG_9,West_Coast,1999,San Diego River,Target_Sampled,,0,CA_99_03,0.813937149,Period_1999_2001,Include,0.813937149,
CA99-0057,-124.10095,41.60453,,,CA,EPA_REG_9,West_Coast,1999,Wilson Creek,Target_Sampled,,0,CA_99_04,0.105611012,Period_1999_2001,Include,0.105611012,
CA99-0069,-123.81526,39.36111,,,CA,EPA_REG_9,West_Coast,1999,Caspar Creek,Target_Sampled,,0,CA_99_04,0.105611012,Period_1999_2001,Include,0.105611012,
CA99-0074,-123.70728,39.10295,,,CA,EPA_REG_9,West_Coast,1999,Elk Creek,Target_Sampled,,0,CA_99_04,0.105611012,Period_1999_2001,Include,0.105611012,
CA99-0061,-124.11156,41.02838,,,CA,EPA_REG_9,West_Coast,1999,Little River,Target_Sampled,,0,CA_99_05,0.102741611,Period_1999_2001,Include,0.102741611,
CA99-0062,-124.109,41.02663,,,CA,EPA_REG_9,West_Coast,1999,Little River,Target_Sampled,,0,CA_99_05,0.102741611,Period_1999_2001,Include,0.102741611,
CA99-0065,-124.38843,40.47483,,,CA,EPA_REG_9,West_Coast,1999,Bear River(CA),Target_Sampled,,0,CA_99_05,0.102741611,Period_1999_2001,Include,0.102741611,
CA99-0067,-123.81165,39.41708,,,CA,EPA_REG_9,West_Coast,1999,Hare Creek,Target_Sampled,,0,CA_99_05,0.102741611,Period_1999_2001,Include,0.102741611,
CA99-0068,-123.80926,39.41773,,,CA,EPA_REG_9,West_Coast,1999,Hare Creek,Target_Sampled,,0,CA_99_05,0.102741611,Period_1999_2001,Include,0.102741611,
CA99-0051,-124.20063,41.9454,,,CA,EPA_REG_9,West_Coast,1999,Smith River,Target_Sampled,,0,CA_99_06,0.135413224,Period_1999_2001,Include,0.135413224,
CA99-0052,-124.20436,41.94731,,,CA,EPA_REG_9,West_Coast,1999,Smith River,Target_Sampled,,0,CA_99_06,0.135413224,Period_1999_2001,Include,0.135413224,
CA99-0053,-124.1971,41.94421,,,CA,EPA_REG_9,West_Coast,1999,Smith River,Target_Sampled,,0,CA_99_06,0.135413224,Period_1999_2001,Include,0.135413224,
CA99-0054,-124.19628,41.94121,,,CA,EPA_REG_9,West_Coast,1999,Smith River,Target_Sampled,,0,CA_99_06,0.135413224,Period_1999_2001,Include,0.135413224,
CA99-0055,-124.19608,41.93743,,,CA,EPA_REG_9,West_Coast,1999,Smith River,Target_Sampled,,0,CA_99_06,0.135413224,Period_1999_2001,Include,0.135413224,
CA99-0070,-123.79448,39.30293,,,CA,EPA_REG_9,West_Coast,1999,Big River,Target_Sampled,,0,CA_99_07,0.104878869,Period_1999_2001,Include,0.104878869,
CA99-0076,-123.73033,38.95405,,,CA,EPA_REG_9,West_Coast,1999,Garcia River,Target_Sampled,,0,CA_99_07,0.104878869,Period_1999_2001,Include,0.104878869,
CA99-0079,-122.99456,38.30695,,,CA,EPA_REG_9,West_Coast,1999,Estero Americano Estuary,Target_Sampled,,0,CA_99_07,0.104878869,Period_1999_2001,Include,0.104878869,
CA99-0080,-122.97595,38.2698,,,CA,EPA_REG_9,West_Coast,1999,Estero de San Antonio,Target_Sampled,,0,CA_99_07,0.104878869,Period_1999_2001,Include,0.104878869,
CA99-0077,-123.12723,38.45053,,,CA,EPA_REG_9,West_Coast,1999,Russian River,Target_Sampled,,0,CA_99_08,0.444982972,Period_1999_2001,Include,0.444982972,
CA99-0078,-123.12515,38.44908,,,CA,EPA_REG_9,West_Coast,1999,Russian River,Target_Sampled,,0,CA_99_08,0.444982972,Period_1999_2001,Include,0.444982972,
CA99-0059,-124.07491,41.54581,,,CA,EPA_REG_9,West_Coast,1999,Klamath River,Target_Sampled,,0,CA_99_09,0.530956405,Period_1999_2001,Include,0.530956405,
CA99-0060,-124.07896,41.54123,,,CA,EPA_REG_9,West_Coast,1999,Klamath River,Target_Sampled,,0,CA_99_09,0.530956405,Period_1999_2001,Include,0.530956405,
CA99-0063,-124.30481,40.6439,,,CA,EPA_REG_9,West_Coast,1999,Eel River,Target_Sampled,,0,CA_99_10,0.35635321,Period_1999_2001,Include,0.35635321,
CA99-0064,-124.30425,40.64565,,,CA,EPA_REG_9,West_Coast,1999,Eel River,Target_Sampled,,0,CA_99_10,0.35635321,Period_1999_2001,Include,0.35635321,
CA99-0071,-123.76961,39.22631,,,CA,EPA_REG_9,West_Coast,1999,Albion River,Target_Sampled,,0,CA_99_10,0.35635321,Period_1999_2001,Include,0.35635321,
CA99-0073,-123.76433,39.22705,,,CA,EPA_REG_9,West_Coast,1999,Albion River,Target_Sampled,,0,CA_99_10,0.35635321,Period_1999_2001,Include,0.35635321,
CA00-0003,-122.3452,37.8016,,,CA,EPA_REG_9,West_Coast,2000,OAKLAND OUTER,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0004,-122.2176,37.7524,,,CA,EPA_REG_9,West_Coast,2000,SAN LEANDRO BAY,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0014,-122.0263,37.4626,,,CA,EPA_REG_9,West_Coast,2000,SOUTH BAY SOUTH,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0015,-122.0202,37.4515,,,CA,EPA_REG_9,West_Coast,2000,ALVISO SLOUGH,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0016,-122.4928,37.8649,,,CA,EPA_REG_9,West_Coast,2000,SAUSALITO,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0022,-122.269,38.106,,,CA,EPA_REG_9,West_Coast,2000,VALLEJO,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0024,-122.2823,38.14,,,CA,EPA_REG_9,West_Coast,2000,NAPA RIVER,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0025,-122.3173,38.1263,,,CA,EPA_REG_9,West_Coast,2000,NAPA RIVER,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0031,-122.4676,37.9624,,,CA,EPA_REG_9,West_Coast,2000,SAN RAFAEL BAY,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0037,-122.4781,37.8763,,,CA,EPA_REG_9,West_Coast,2000,RICHARDSON BAY,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0038,-122.573,38.20517,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0039,-122.53367,38.1675,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0040,-122.30333,38.1785,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0041,-122.5095,38.1185,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0042,-122.3135,38.1465,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0043,-122.25767,38.09333,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0044,-122.47383,37.96467,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0045,-122.22867,37.76783,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0046,-122.17583,37.50533,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_11,1.12979453,Period_1999_2001,Include,1.12979453,
CA00-0001,-122.3685,37.7157,,,CA,EPA_REG_9,West_Coast,2000,SFBAY HUNTERS POINT,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0002,-122.3236,37.7959,,,CA,EPA_REG_9,West_Coast,2000,SFBAY OAKLAND OUTER,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0005,-122.3563,37.6564,,,CA,EPA_REG_9,West_Coast,2000,SFBAY OYSTER POINT,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0006,-122.332,37.6196,,,CA,EPA_REG_9,West_Coast,2000,SFBAY S.F. AIRPORT,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0007,-122.2425,37.6884,,,CA,EPA_REG_9,West_Coast,2000,SFBAY ALAMEDA OUTER,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0008,-122.2574,37.6712,,,CA,EPA_REG_9,West_Coast,2000,SFBAY ALAMEDA OUTER,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0009,-122.1938,37.6577,,,CA,EPA_REG_9,West_Coast,2000,SFBAY ALAMEDA OUTER,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0010,-122.2406,37.5836,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN MATEO BRIDGE,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0011,-122.1406,37.5215,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SOUTH BAY CENTRAL,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0012,-122.173,37.594,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN MATEO BRIDGE,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0013,-122.1982,37.527,,,CA,EPA_REG_9,West_Coast,2000,SFBAY REDWOOD CREEK,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0017,-122.3176,37.8678,,,CA,EPA_REG_9,West_Coast,2000,SFBAY BERKELEY,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0018,-122.0409,38.1352,,,CA,EPA_REG_9,West_Coast,2000,SFBAY GRIZZLY BAY,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0019,-122.0543,38.0915,,,CA,EPA_REG_9,West_Coast,2000,SFBAY RYER ISLAND,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0020,-121.9846,38.0509,,,CA,EPA_REG_9,West_Coast,2000,SFBAY CONCORD,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0021,-122.1715,38.0527,,,CA,EPA_REG_9,West_Coast,2000,SFBAY BENECIA,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0023,-122.3984,38.1456,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN PABLO BAY NORTH,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0026,-122.396,38.0864,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN PABLO BAY CENTRAL,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0027,-122.3521,38.0946,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN PABLO BAY NORTH,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0028,-122.4447,38.0052,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN PABLO BAY SOUTH,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0029,-122.3416,38.0413,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN PABLO BAY CENTRAL,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0030,-122.3331,38.0275,,,CA,EPA_REG_9,West_Coast,2000,SFBAY SAN PABLO BAY CENTRAL,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0032,-122.4658,37.9051,,,CA,EPA_REG_9,West_Coast,2000,SFBAY PARADISE COVE,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0033,-122.4208,37.934,,,CA,EPA_REG_9,West_Coast,2000,SFBAY CASTRO POINT,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0034,-122.3869,37.8794,,,CA,EPA_REG_9,West_Coast,2000,SFBAY CENTRAL BAY,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0035,-122.3572,37.8332,,,CA,EPA_REG_9,West_Coast,2000,SFBAY TREASURE ISLAND,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0036,-122.3477,37.8107,,,CA,EPA_REG_9,West_Coast,2000,SFBAY BAY BRIDGE,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0047,-122.4715,38.0385,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0048,-122.49,38.02733,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0049,-122.36783,37.67483,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CA00-0050,-122.20833,37.6845,,,CA,EPA_REG_9,West_Coast,2000,San Francisco Estuary,Target_Sampled,,0,CA_SFBay_12,13.61537287,Period_1999_2001,Include,13.61537287,
CS05-0006,-118.14397,33.73737,,,CA,EPA_REG_9,West_Coast,2005,,Target_Sampled,CA_LA_LB_System,2.129805743,,0,Period_2005_2006,Include,2.129805743,GOOD
CS05-0007,-118.22979,33.73631,,,CA,EPA_REG_9,West_Coast,2005,San Pedro Bay Bight,Target_Sampled,CA_LA_LB_System,2.129805743,,0,Period_2005_2006,Include,2.129805743,GOOD
CS05-0013,-118.18065,33.7447,,,CA,EPA_REG_9,West_Coast,2005,,Target_Sampled,CA_LA_LB_System,2.129805743,,0,Period_2005_2006,Include,2.129805743,FAIR
CS05-0014,-118.12868,33.74922,,,CA,EPA_REG_9,West_Coast,2005,,Target_Sampled,CA_LA_LB_System,2.129805743,,0,Period_2005_2006,Include,2.129805743,GOOD
CS05-0015,-118.27346,33.75232,,,CA,EPA_REG_9,West_Coast,2005,San Pedro Bay Bight,Target_Sampled,CA_LA_LB_System,2.129805743,,0,Period_2005_2006,Include,2.129805743,FAIR
CS05-0018,-118.22082,33.72628,,,CA,EPA_REG_9,West_Coast,2005,,Target_Sampled,CA_LA_LB_System,2.129805743,,0,Period_2005_2006,Include,2.129805743,FAIR
CN05-0002,-122.96574,38.21674,,,CA,EPA_REG_9,West_Coast,2005,Tomales Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0004,-122.93551,38.06511,,,CA,EPA_REG_9,West_Coast,2005,Drakes Estero Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0006,-124.12358,40.84645,,,CA,EPA_REG_9,West_Coast,2005,Humboldt Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0007,-124.16235,40.83657,,,CA,EPA_REG_9,West_Coast,2005,Humboldt Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,FAIR
CN05-0008,-124.1946,40.78424,,,CA,EPA_REG_9,West_Coast,2005,Humboldt Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0012,-122.87454,38.12886,,,CA,EPA_REG_9,West_Coast,2005,Tomales Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0014,-124.23771,40.70456,,,CA,EPA_REG_9,West_Coast,2005,Humboldt Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0015,-124.12263,40.82182,,,CA,EPA_REG_9,West_Coast,2005,Humboldt Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,GOOD
CN05-0017,-120.85715,35.31857,,,CA,EPA_REG_9,West_Coast,2005,Morro Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,POOR
CN05-0018,-124.13782,40.86039,,,CA,EPA_REG_9,West_Coast,2005,Humboldt Bay Estuary,Target_Sampled,CA_North,2.488409411,,0,Period_2005_2006,Include,2.488409411,POOR
CS05-0002,-117.20168,32.71856,,,CA,EPA_REG_9,West_Coast,2005,San Diego Bay Estuary,Target_Sampled,CA_San_Diego_Bay,1.764768576,,0,Period_2005_2006,Include,1.764768576,GOOD
CS05-0003,-117.15809,32.68333,,,CA,EPA_REG_9,West_Coast,2005,San Diego Bay Estuary,Target_Sampled,CA_San_Diego_Bay,1.764768576,,0,Period_2005_2006,Include,1.764768576,FAIR
CS05-0004,-117.22955,32.71723,,,CA,EPA_REG_9,West_Coast,2005,San Diego Bay Estuary,Target_Sampled,CA_San_Diego_Bay,1.764768576,,0,Period_2005_2006,Include,1.764768576,FAIR
CS05-0012,-117.1844,32.71068,,,CA,EPA_REG_9,West_Coast,2005,San Diego Bay Estuary,Target_Sampled,CA_San_Diego_Bay,1.764768576,,0,Period_2005_2006,Include,1.764768576,FAIR
CS05-0017,-117.1282,32.61692,,,CA,EPA_REG_9,West_Coast,2005,San Diego Bay Estuary,Target_Sampled,CA_San_Diego_Bay,1.764768576,,0,Period_2005_2006,Include,1.764768576,GOOD
CN05-0001,-122.23263,37.61508,,,CA,EPA_REG_9,West_Coast,2005,San Francisco Estuary,Target_Sampled,CA_SFBay,44.35426549,,0,Period_2005_2006,Include,44.35426549,GOOD
CN05-0003,-122.32659,38.1165,,,CA,EPA_REG_9,West_Coast,2005,San Francisco Estuary,Target_Sampled,CA_SFBay,44.35426549,,0,Period_2005_2006,Include,44.35426549,GOOD
CN05-0005,-122.34435,37.7288,,,CA,EPA_REG_9,West_Coast,2005,San Francisco Estuary,Target_Sampled,CA_SFBay,44.35426549,,0,Period_2005_2006,Include,44.35426549,POOR
