"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"189","BIGEYEATL","Bigeye tuna Atlantic",1980,2.08,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"190","BIGEYEATL","Bigeye tuna Atlantic",1981,2.04,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"191","BIGEYEATL","Bigeye tuna Atlantic",1982,2,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"192","BIGEYEATL","Bigeye tuna Atlantic",1983,1.94,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"193","BIGEYEATL","Bigeye tuna Atlantic",1984,1.94,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"194","BIGEYEATL","Bigeye tuna Atlantic",1985,1.9,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"195","BIGEYEATL","Bigeye tuna Atlantic",1986,1.85,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"196","BIGEYEATL","Bigeye tuna Atlantic",1987,1.84,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"197","BIGEYEATL","Bigeye tuna Atlantic",1988,1.82,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"198","BIGEYEATL","Bigeye tuna Atlantic",1989,1.8,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"199","BIGEYEATL","Bigeye tuna Atlantic",1990,1.76,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"200","BIGEYEATL","Bigeye tuna Atlantic",1991,1.71,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"201","BIGEYEATL","Bigeye tuna Atlantic",1992,1.65,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"202","BIGEYEATL","Bigeye tuna Atlantic",1993,1.59,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"203","BIGEYEATL","Bigeye tuna Atlantic",1994,1.49,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"204","BIGEYEATL","Bigeye tuna Atlantic",1995,1.34,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"205","BIGEYEATL","Bigeye tuna Atlantic",1996,1.22,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"206","BIGEYEATL","Bigeye tuna Atlantic",1997,1.13,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"207","BIGEYEATL","Bigeye tuna Atlantic",1998,1.06,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"208","BIGEYEATL","Bigeye tuna Atlantic",1999,1.01,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"209","BIGEYEATL","Bigeye tuna Atlantic",2000,0.913,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"210","BIGEYEATL","Bigeye tuna Atlantic",2001,0.867,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"211","BIGEYEATL","Bigeye tuna Atlantic",2002,0.852,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"212","BIGEYEATL","Bigeye tuna Atlantic",2003,0.879,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"213","BIGEYEATL","Bigeye tuna Atlantic",2004,0.876,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"214","BIGEYEATL","Bigeye tuna Atlantic",2005,0.864,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"215","BIGEYEATL","Bigeye tuna Atlantic",2006,0.865,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"216","BIGEYEATL","Bigeye tuna Atlantic",2007,0.866,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"217","BIGEYEATL","Bigeye tuna Atlantic",2008,0.855,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"218","BIGEYEATL","Bigeye tuna Atlantic",2009,0.852,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"219","BIGEYEATL","Bigeye tuna Atlantic",2010,0.826,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"220","BIGEYEATL","Bigeye tuna Atlantic",2011,0.798,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"221","BIGEYEATL","Bigeye tuna Atlantic",2012,0.765,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"222","BIGEYEATL","Bigeye tuna Atlantic",2013,0.744,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"223","BIGEYEATL","Bigeye tuna Atlantic",2014,0.744,"B/Bmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"224","BMARLINATL","Blue marlin Atlantic",1956,2,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"225","BMARLINATL","Blue marlin Atlantic",1957,2,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"226","BMARLINATL","Blue marlin Atlantic",1958,1.97,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"227","BMARLINATL","Blue marlin Atlantic",1959,1.95,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"228","BMARLINATL","Blue marlin Atlantic",1960,1.94,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"229","BMARLINATL","Blue marlin Atlantic",1961,1.85,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"230","BMARLINATL","Blue marlin Atlantic",1962,1.74,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"231","BMARLINATL","Blue marlin Atlantic",1963,1.53,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"232","BMARLINATL","Blue marlin Atlantic",1964,1.27,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"233","BMARLINATL","Blue marlin Atlantic",1965,1.06,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"234","BMARLINATL","Blue marlin Atlantic",1966,0.91,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"235","BMARLINATL","Blue marlin Atlantic",1967,0.86,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"236","BMARLINATL","Blue marlin Atlantic",1968,0.88,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"237","BMARLINATL","Blue marlin Atlantic",1969,0.89,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"238","BMARLINATL","Blue marlin Atlantic",1970,0.87,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"239","BMARLINATL","Blue marlin Atlantic",1971,0.87,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"240","BMARLINATL","Blue marlin Atlantic",1972,0.84,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"241","BMARLINATL","Blue marlin Atlantic",1973,0.86,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"242","BMARLINATL","Blue marlin Atlantic",1974,0.84,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"243","BMARLINATL","Blue marlin Atlantic",1975,0.82,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"244","BMARLINATL","Blue marlin Atlantic",1976,0.8,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"245","BMARLINATL","Blue marlin Atlantic",1977,0.81,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"246","BMARLINATL","Blue marlin Atlantic",1978,0.84,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"247","BMARLINATL","Blue marlin Atlantic",1979,0.9,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"248","BMARLINATL","Blue marlin Atlantic",1980,1,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"249","BMARLINATL","Blue marlin Atlantic",1981,1.09,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"250","BMARLINATL","Blue marlin Atlantic",1982,1.18,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"251","BMARLINATL","Blue marlin Atlantic",1983,1.23,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"252","BMARLINATL","Blue marlin Atlantic",1984,1.27,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"253","BMARLINATL","Blue marlin Atlantic",1985,1.29,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"254","BMARLINATL","Blue marlin Atlantic",1986,1.29,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"255","BMARLINATL","Blue marlin Atlantic",1987,1.35,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"256","BMARLINATL","Blue marlin Atlantic",1988,1.41,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"257","BMARLINATL","Blue marlin Atlantic",1989,1.44,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"258","BMARLINATL","Blue marlin Atlantic",1990,1.38,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"259","BMARLINATL","Blue marlin Atlantic",1991,1.32,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"260","BMARLINATL","Blue marlin Atlantic",1992,1.28,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"261","BMARLINATL","Blue marlin Atlantic",1993,1.33,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"262","BMARLINATL","Blue marlin Atlantic",1994,1.36,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"263","BMARLINATL","Blue marlin Atlantic",1995,1.31,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"264","BMARLINATL","Blue marlin Atlantic",1996,1.28,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"265","BMARLINATL","Blue marlin Atlantic",1997,1.17,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"266","BMARLINATL","Blue marlin Atlantic",1998,1.04,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"267","BMARLINATL","Blue marlin Atlantic",1999,0.91,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"268","BMARLINATL","Blue marlin Atlantic",2000,0.81,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"269","BMARLINATL","Blue marlin Atlantic",2001,0.71,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"270","BMARLINATL","Blue marlin Atlantic",2002,0.66,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"271","BMARLINATL","Blue marlin Atlantic",2003,0.65,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"272","BMARLINATL","Blue marlin Atlantic",2004,0.6,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"273","BMARLINATL","Blue marlin Atlantic",2005,0.62,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"274","BMARLINATL","Blue marlin Atlantic",2006,0.62,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"275","BMARLINATL","Blue marlin Atlantic",2007,0.64,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"276","BMARLINATL","Blue marlin Atlantic",2008,0.6,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"277","BMARLINATL","Blue marlin Atlantic",2009,0.55,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"278","BMARLINATL","Blue marlin Atlantic",2010,0.55,"B/Bmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"279","LOBSTERGOM","American lobster Gulf of Maine",1982,0.396,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"280","LOBSTERGOM","American lobster Gulf of Maine",1983,0.274666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"281","LOBSTERGOM","American lobster Gulf of Maine",1984,0.244666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"282","LOBSTERGOM","American lobster Gulf of Maine",1985,0.294666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"283","LOBSTERGOM","American lobster Gulf of Maine",1986,0.246666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"284","LOBSTERGOM","American lobster Gulf of Maine",1987,0.228,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"285","LOBSTERGOM","American lobster Gulf of Maine",1988,0.259333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"286","LOBSTERGOM","American lobster Gulf of Maine",1989,0.316666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"287","LOBSTERGOM","American lobster Gulf of Maine",1990,0.320666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"288","LOBSTERGOM","American lobster Gulf of Maine",1991,0.317333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"289","LOBSTERGOM","American lobster Gulf of Maine",1992,0.357333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"290","LOBSTERGOM","American lobster Gulf of Maine",1993,0.333333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"291","LOBSTERGOM","American lobster Gulf of Maine",1994,0.383333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"292","LOBSTERGOM","American lobster Gulf of Maine",1995,0.393333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"293","LOBSTERGOM","American lobster Gulf of Maine",1996,0.377333333,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"294","LOBSTERGOM","American lobster Gulf of Maine",1997,0.412666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"295","LOBSTERGOM","American lobster Gulf of Maine",1998,0.458,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"296","LOBSTERGOM","American lobster Gulf of Maine",1999,0.464666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"297","LOBSTERGOM","American lobster Gulf of Maine",2000,0.480666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"298","LOBSTERGOM","American lobster Gulf of Maine",2001,0.460666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"299","LOBSTERGOM","American lobster Gulf of Maine",2002,0.512666667,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"300","LOBSTERGOM","American lobster Gulf of Maine",2003,0.566,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"301","LOBSTERGOM","American lobster Gulf of Maine",2004,0.622,"B/Bmsy","Homarus americanus","American lobster","Gulf of Maine"
"302","MENATLAN","Atlantic menhaden Atlantic",1955,1.115276382,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"303","MENATLAN","Atlantic menhaden Atlantic",1956,0.76759799,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"304","MENATLAN","Atlantic menhaden Atlantic",1957,0.450693467,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"305","MENATLAN","Atlantic menhaden Atlantic",1958,0.535949749,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"306","MENATLAN","Atlantic menhaden Atlantic",1959,0.497085427,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"307","MENATLAN","Atlantic menhaden Atlantic",1960,0.884492462,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"308","MENATLAN","Atlantic menhaden Atlantic",1961,1.512090452,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"309","MENATLAN","Atlantic menhaden Atlantic",1962,1.128351759,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"310","MENATLAN","Atlantic menhaden Atlantic",1963,0.610251256,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"311","MENATLAN","Atlantic menhaden Atlantic",1964,0.490160804,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"312","MENATLAN","Atlantic menhaden Atlantic",1965,0.461658291,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"313","MENATLAN","Atlantic menhaden Atlantic",1966,0.395125628,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"314","MENATLAN","Atlantic menhaden Atlantic",1967,0.424914573,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"315","MENATLAN","Atlantic menhaden Atlantic",1968,0.722452261,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"316","MENATLAN","Atlantic menhaden Atlantic",1969,0.631356784,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"317","MENATLAN","Atlantic menhaden Atlantic",1970,0.847517588,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"318","MENATLAN","Atlantic menhaden Atlantic",1971,1.115236181,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"319","MENATLAN","Atlantic menhaden Atlantic",1972,1.029407035,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"320","MENATLAN","Atlantic menhaden Atlantic",1973,0.613577889,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"321","MENATLAN","Atlantic menhaden Atlantic",1974,0.574854271,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"322","MENATLAN","Atlantic menhaden Atlantic",1975,0.487567839,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"323","MENATLAN","Atlantic menhaden Atlantic",1976,0.393839196,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"324","MENATLAN","Atlantic menhaden Atlantic",1977,0.389155779,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"325","MENATLAN","Atlantic menhaden Atlantic",1978,0.427708543,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"326","MENATLAN","Atlantic menhaden Atlantic",1979,0.499346734,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"327","MENATLAN","Atlantic menhaden Atlantic",1980,0.51680402,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"328","MENATLAN","Atlantic menhaden Atlantic",1981,0.390532663,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"329","MENATLAN","Atlantic menhaden Atlantic",1982,0.414713568,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"330","MENATLAN","Atlantic menhaden Atlantic",1983,0.449728643,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"331","MENATLAN","Atlantic menhaden Atlantic",1984,0.370532663,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"332","MENATLAN","Atlantic menhaden Atlantic",1985,0.346653266,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"333","MENATLAN","Atlantic menhaden Atlantic",1986,0.407366834,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"334","MENATLAN","Atlantic menhaden Atlantic",1987,0.613145729,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"335","MENATLAN","Atlantic menhaden Atlantic",1988,0.653005025,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"336","MENATLAN","Atlantic menhaden Atlantic",1989,0.549678392,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"337","MENATLAN","Atlantic menhaden Atlantic",1990,0.585005025,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"338","MENATLAN","Atlantic menhaden Atlantic",1991,0.692592965,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"339","MENATLAN","Atlantic menhaden Atlantic",1992,0.590201005,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"340","MENATLAN","Atlantic menhaden Atlantic",1993,0.650271357,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"341","MENATLAN","Atlantic menhaden Atlantic",1994,0.558442211,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"342","MENATLAN","Atlantic menhaden Atlantic",1995,0.57161809,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"343","MENATLAN","Atlantic menhaden Atlantic",1996,0.441356784,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"344","MENATLAN","Atlantic menhaden Atlantic",1997,0.398944724,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"345","MENATLAN","Atlantic menhaden Atlantic",1998,0.275427136,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"346","MENATLAN","Atlantic menhaden Atlantic",1999,0.324633166,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"347","MENATLAN","Atlantic menhaden Atlantic",2000,0.455507538,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"348","MENATLAN","Atlantic menhaden Atlantic",2001,0.672522613,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"349","MENATLAN","Atlantic menhaden Atlantic",2002,0.597437186,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"350","MENATLAN","Atlantic menhaden Atlantic",2003,0.501015075,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"351","MENATLAN","Atlantic menhaden Atlantic",2004,0.552944724,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"352","MENATLAN","Atlantic menhaden Atlantic",2005,0.567497487,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"353","MENATLAN","Atlantic menhaden Atlantic",2006,0.550603015,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"354","MENATLAN","Atlantic menhaden Atlantic",2007,0.837035176,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"355","MENATLAN","Atlantic menhaden Atlantic",2008,0.91521608,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"356","MENATLAN","Atlantic menhaden Atlantic",2009,0.913015075,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"357","MENATLAN","Atlantic menhaden Atlantic",2010,0.846532663,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"358","MENATLAN","Atlantic menhaden Atlantic",2011,0.861829146,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"359","MENATLAN","Atlantic menhaden Atlantic",2012,1.019145729,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"360","MENATLAN","Atlantic menhaden Atlantic",2013,0.995386935,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"361","MENATLAN","Atlantic menhaden Atlantic",2014,0.96801005,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"362","MENATLAN","Atlantic menhaden Atlantic",2015,0.876603015,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"363","MENATLAN","Atlantic menhaden Atlantic",2016,0.839045226,"B/Bmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"364","SAILWATL","Sailfish Western Atlantic",1957,2,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"365","SAILWATL","Sailfish Western Atlantic",1958,2,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"366","SAILWATL","Sailfish Western Atlantic",1959,2,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"367","SAILWATL","Sailfish Western Atlantic",1960,2,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
