"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"171","ALBANATL","Albacore tuna North Atlantic",1998,0.95,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"172","ALBANATL","Albacore tuna North Atlantic",1999,0.978,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"173","ALBANATL","Albacore tuna North Atlantic",2000,0.983,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"174","ALBANATL","Albacore tuna North Atlantic",2001,0.992,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"175","ALBANATL","Albacore tuna North Atlantic",2002,1.02,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"176","ALBANATL","Albacore tuna North Atlantic",2003,1.05,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"177","ALBANATL","Albacore tuna North Atlantic",2004,1.07,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"178","ALBANATL","Albacore tuna North Atlantic",2005,1.09,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"179","ALBANATL","Albacore tuna North Atlantic",2006,1.1,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"180","ALBANATL","Albacore tuna North Atlantic",2007,1.1,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"181","ALBANATL","Albacore tuna North Atlantic",2008,1.13,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"182","ALBANATL","Albacore tuna North Atlantic",2009,1.17,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"183","ALBANATL","Albacore tuna North Atlantic",2010,1.22,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"184","ALBANATL","Albacore tuna North Atlantic",2011,1.26,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"185","ALBANATL","Albacore tuna North Atlantic",2012,1.3,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"186","ALBANATL","Albacore tuna North Atlantic",2013,1.32,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"187","ALBANATL","Albacore tuna North Atlantic",2014,1.34,"B/Bmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"188","AMPL5YZ","American Plaice NAFO-5YZ",1980,2.899748226,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"189","AMPL5YZ","American Plaice NAFO-5YZ",1981,2.205539025,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"190","AMPL5YZ","American Plaice NAFO-5YZ",1982,1.916151675,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"191","AMPL5YZ","American Plaice NAFO-5YZ",1983,1.61356527,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"192","AMPL5YZ","American Plaice NAFO-5YZ",1984,1.42183566,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"193","AMPL5YZ","American Plaice NAFO-5YZ",1985,0.862211032,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"194","AMPL5YZ","American Plaice NAFO-5YZ",1986,0.626764324,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"195","AMPL5YZ","American Plaice NAFO-5YZ",1987,0.643930724,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"196","AMPL5YZ","American Plaice NAFO-5YZ",1988,0.651026169,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"197","AMPL5YZ","American Plaice NAFO-5YZ",1989,0.611123827,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"198","AMPL5YZ","American Plaice NAFO-5YZ",1990,0.62684062,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"199","AMPL5YZ","American Plaice NAFO-5YZ",1991,0.833524071,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"200","AMPL5YZ","American Plaice NAFO-5YZ",1992,0.894636454,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"201","AMPL5YZ","American Plaice NAFO-5YZ",1993,0.781490806,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"202","AMPL5YZ","American Plaice NAFO-5YZ",1994,0.757991913,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"203","AMPL5YZ","American Plaice NAFO-5YZ",1995,0.63042649,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"204","AMPL5YZ","American Plaice NAFO-5YZ",1996,0.653086137,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"205","AMPL5YZ","American Plaice NAFO-5YZ",1997,0.769817655,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"206","AMPL5YZ","American Plaice NAFO-5YZ",1998,0.852216373,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"207","AMPL5YZ","American Plaice NAFO-5YZ",1999,0.736705577,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"208","AMPL5YZ","American Plaice NAFO-5YZ",2000,0.765621424,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"209","AMPL5YZ","American Plaice NAFO-5YZ",2001,0.738231479,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"210","AMPL5YZ","American Plaice NAFO-5YZ",2002,0.581292439,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"211","AMPL5YZ","American Plaice NAFO-5YZ",2003,0.467765316,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"212","AMPL5YZ","American Plaice NAFO-5YZ",2004,0.39032578,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"213","AMPL5YZ","American Plaice NAFO-5YZ",2005,0.392538338,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"214","AMPL5YZ","American Plaice NAFO-5YZ",2006,0.46677348,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"215","AMPL5YZ","American Plaice NAFO-5YZ",2007,0.61638819,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"216","AMPL5YZ","American Plaice NAFO-5YZ",2008,0.85397116,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"217","AMPL5YZ","American Plaice NAFO-5YZ",2009,0.990920882,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"218","AMPL5YZ","American Plaice NAFO-5YZ",2010,1.067368582,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"219","AMPL5YZ","American Plaice NAFO-5YZ",2011,1.13962005,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"220","AMPL5YZ","American Plaice NAFO-5YZ",2012,1.130006867,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"221","AMPL5YZ","American Plaice NAFO-5YZ",2013,1.100709545,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"222","AMPL5YZ","American Plaice NAFO-5YZ",2014,0.837491417,"B/Bmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"223","ATBTUNAWATL","Bluefin tuna Western Atlantic",1970,0.809,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"224","ATBTUNAWATL","Bluefin tuna Western Atlantic",1971,0.805,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"225","ATBTUNAWATL","Bluefin tuna Western Atlantic",1972,0.812,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"226","ATBTUNAWATL","Bluefin tuna Western Atlantic",1973,0.816,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"227","ATBTUNAWATL","Bluefin tuna Western Atlantic",1974,0.732,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"228","ATBTUNAWATL","Bluefin tuna Western Atlantic",1975,0.65,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"229","ATBTUNAWATL","Bluefin tuna Western Atlantic",1976,0.572,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"230","ATBTUNAWATL","Bluefin tuna Western Atlantic",1977,0.491,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"231","ATBTUNAWATL","Bluefin tuna Western Atlantic",1978,0.439,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"232","ATBTUNAWATL","Bluefin tuna Western Atlantic",1979,0.388,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"233","ATBTUNAWATL","Bluefin tuna Western Atlantic",1980,0.352,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"234","ATBTUNAWATL","Bluefin tuna Western Atlantic",1981,0.302,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"235","ATBTUNAWATL","Bluefin tuna Western Atlantic",1982,0.285,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"236","ATBTUNAWATL","Bluefin tuna Western Atlantic",1983,0.273,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"237","ATBTUNAWATL","Bluefin tuna Western Atlantic",1984,0.26,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"238","ATBTUNAWATL","Bluefin tuna Western Atlantic",1985,0.234,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"239","ATBTUNAWATL","Bluefin tuna Western Atlantic",1986,0.24,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"240","ATBTUNAWATL","Bluefin tuna Western Atlantic",1987,0.231,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"241","ATBTUNAWATL","Bluefin tuna Western Atlantic",1988,0.229,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"242","ATBTUNAWATL","Bluefin tuna Western Atlantic",1989,0.222,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"243","ATBTUNAWATL","Bluefin tuna Western Atlantic",1990,0.213,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"244","ATBTUNAWATL","Bluefin tuna Western Atlantic",1991,0.209,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"245","ATBTUNAWATL","Bluefin tuna Western Atlantic",1992,0.203,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"246","ATBTUNAWATL","Bluefin tuna Western Atlantic",1993,0.206,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"247","ATBTUNAWATL","Bluefin tuna Western Atlantic",1994,0.205,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"248","ATBTUNAWATL","Bluefin tuna Western Atlantic",1995,0.215,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"249","ATBTUNAWATL","Bluefin tuna Western Atlantic",1996,0.234,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"250","ATBTUNAWATL","Bluefin tuna Western Atlantic",1997,0.251,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"251","ATBTUNAWATL","Bluefin tuna Western Atlantic",1998,0.256,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"252","ATBTUNAWATL","Bluefin tuna Western Atlantic",1999,0.249,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"253","ATBTUNAWATL","Bluefin tuna Western Atlantic",2000,0.253,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"254","ATBTUNAWATL","Bluefin tuna Western Atlantic",2001,0.249,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"255","ATBTUNAWATL","Bluefin tuna Western Atlantic",2002,0.244,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"256","ATBTUNAWATL","Bluefin tuna Western Atlantic",2003,0.244,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"257","ATBTUNAWATL","Bluefin tuna Western Atlantic",2004,0.252,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"258","ATBTUNAWATL","Bluefin tuna Western Atlantic",2005,0.258,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"259","ATBTUNAWATL","Bluefin tuna Western Atlantic",2006,0.268,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"260","ATBTUNAWATL","Bluefin tuna Western Atlantic",2007,0.301,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"261","ATBTUNAWATL","Bluefin tuna Western Atlantic",2008,0.319,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"262","ATBTUNAWATL","Bluefin tuna Western Atlantic",2009,0.331,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"263","ATBTUNAWATL","Bluefin tuna Western Atlantic",2010,0.362,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"264","ATBTUNAWATL","Bluefin tuna Western Atlantic",2011,0.442,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"265","ATBTUNAWATL","Bluefin tuna Western Atlantic",2012,0.479,"B/Bmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"266","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1800,1.979591837,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"267","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1801,1.979591837,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"268","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1802,1.979591837,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"269","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1803,1.979591837,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"270","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1804,1.97755102,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"271","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1805,1.975510204,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"272","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1806,1.973469388,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"273","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1807,1.969387755,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"274","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1808,1.965306122,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"275","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1809,1.959183673,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"276","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1810,1.953061224,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"277","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1811,1.946938776,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"278","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1812,1.940816327,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"279","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1813,1.932653061,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"280","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1814,1.924489796,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"281","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1815,1.916326531,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"282","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1816,1.908163265,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"283","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1817,1.9,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"284","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1818,1.891836735,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"285","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1819,1.881632653,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"286","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1820,1.873469388,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"287","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1821,1.863265306,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"288","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1822,1.855102041,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"289","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1823,1.844897959,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"290","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1824,1.834693878,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"291","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1825,1.826530612,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"292","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1826,1.816326531,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"293","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1827,1.806122449,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"294","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1828,1.795918367,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"295","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1829,1.783673469,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"296","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1830,1.773469388,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"297","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1831,1.763265306,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"298","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1832,1.753061224,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"299","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1833,1.740816327,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"300","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1834,1.730612245,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"301","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1835,1.718367347,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"302","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1836,1.708163265,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"303","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1837,1.695918367,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"304","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1838,1.683673469,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"305","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1839,1.673469388,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"306","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1840,1.66122449,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"307","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1841,1.648979592,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"308","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1842,1.636734694,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"309","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1843,1.624489796,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"310","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1844,1.610204082,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"311","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1845,1.597959184,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"312","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1846,1.585714286,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"313","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1847,1.571428571,"B/Bmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
